Age,Income,Credit Score,Loan History,Customer ID,Name,Product Type,Amount,Transaction Date,Transaction Frequency
63,62504.2,811,Car Loan,8f36da9d-9113-4a46-b95f-1ad20219c390,Mary Duncan,Home Loan,3096.77,2024-02-19,Once
59,57368.69,310,Personal Loan,5a7b1997-2507-405a-8105-535a753f7a92,Kimberly Kelly,Savings Account,793.86,2024-11-20,Monthly
59,57368.69,310,Personal Loan,5a7b1997-2507-405a-8105-535a753f7a92,Kimberly Kelly,Credit Card,4865.89,2024-07-12,Weekly
55,29910.69,540,Personal Loan,01d138da-7bae-43ad-895e-23045e57788a,Brittany Ramirez,Home Loan,637.61,2024-03-14,Once
22,31114.67,382,Student Loan,fe926ac5-4e6d-4214-b701-7ea572492c4d,Shannon Morris,Credit Card,4515.9,2024-03-25,Once
22,31114.67,382,Student Loan,fe926ac5-4e6d-4214-b701-7ea572492c4d,Shannon Morris,Credit Card,1713.06,2024-11-24,Once
22,31114.67,382,Student Loan,fe926ac5-4e6d-4214-b701-7ea572492c4d,Shannon Morris,Home Loan,3940.08,2024-11-15,Yearly
22,31114.67,382,Student Loan,fe926ac5-4e6d-4214-b701-7ea572492c4d,Shannon Morris,Credit Card,1232.35,2024-04-27,Monthly
22,31114.67,382,Student Loan,fe926ac5-4e6d-4214-b701-7ea572492c4d,Shannon Morris,Home Loan,1891.41,2024-04-14,Monthly
33,105626.14,607,Car Loan,f2a9e143-6ad7-45fa-9464-ffbec5c95c0b,Holly Foster,Savings Account,3341.75,2024-06-07,Yearly
33,105626.14,607,Car Loan,f2a9e143-6ad7-45fa-9464-ffbec5c95c0b,Holly Foster,Insurance,4573.41,2024-08-29,Yearly
33,105626.14,607,Car Loan,f2a9e143-6ad7-45fa-9464-ffbec5c95c0b,Holly Foster,Credit Card,4912.63,2024-11-13,Weekly
28,101732.25,830,Personal Loan,7c7cf1df-c742-42a3-b020-5401a3c11b3d,Alicia Crawford,Credit Card,985.86,2024-03-05,Monthly
28,101732.25,830,Personal Loan,7c7cf1df-c742-42a3-b020-5401a3c11b3d,Alicia Crawford,Personal Loan,2840.1,2024-02-12,Monthly
28,101732.25,830,Personal Loan,7c7cf1df-c742-42a3-b020-5401a3c11b3d,Alicia Crawford,Savings Account,3551.37,2024-11-29,Weekly
28,101732.25,830,Personal Loan,7c7cf1df-c742-42a3-b020-5401a3c11b3d,Alicia Crawford,Home Loan,4618.17,2024-08-04,Once
24,74228.04,838,Car Loan,3dc8b1f7-f66d-4587-ac1c-c66069411666,Craig Williams,Credit Card,1887.24,2024-05-24,Once
24,74228.04,838,Car Loan,3dc8b1f7-f66d-4587-ac1c-c66069411666,Craig Williams,Home Loan,1515.49,2024-11-12,Once
22,35732.87,834,Personal Loan,57dacc4f-e34c-4249-af68-5c4535ca5d37,Emily Sanford,Credit Card,2615.9,2024-04-22,Monthly
22,35732.87,834,Personal Loan,57dacc4f-e34c-4249-af68-5c4535ca5d37,Emily Sanford,Credit Card,2756.41,2024-11-30,Weekly
22,35732.87,834,Personal Loan,57dacc4f-e34c-4249-af68-5c4535ca5d37,Emily Sanford,Credit Card,433.45,2024-09-26,Once
22,35732.87,834,Personal Loan,57dacc4f-e34c-4249-af68-5c4535ca5d37,Emily Sanford,Credit Card,1827.55,2024-12-06,Once
27,124324.3,465,Home Loan,58f90bcd-bf98-4a24-b5bd-678f3d7a325d,Antonio Flores,Insurance,1069.29,2024-10-02,Yearly
27,124324.3,465,Home Loan,58f90bcd-bf98-4a24-b5bd-678f3d7a325d,Antonio Flores,Insurance,1495.11,2024-02-15,Yearly
27,124324.3,465,Home Loan,58f90bcd-bf98-4a24-b5bd-678f3d7a325d,Antonio Flores,Personal Loan,2114.95,2024-05-21,Once
27,124324.3,465,Home Loan,58f90bcd-bf98-4a24-b5bd-678f3d7a325d,Antonio Flores,Savings Account,2645.48,2024-10-08,Yearly
36,63861.33,399,Home Loan,f49ded84-e8df-4ce6-9f9e-97c089bfc4da,Alejandro Branch,Home Loan,2393.29,2024-06-16,Weekly
38,27681.08,844,Student Loan,6d0fc06e-49f0-4712-a0e1-ada9552964b9,Jonathan Bernard Jr.,Insurance,3928.71,2024-03-29,Weekly
38,27681.08,844,Student Loan,6d0fc06e-49f0-4712-a0e1-ada9552964b9,Jonathan Bernard Jr.,Savings Account,1256.21,2024-04-20,Weekly
38,27681.08,844,Student Loan,6d0fc06e-49f0-4712-a0e1-ada9552964b9,Jonathan Bernard Jr.,Credit Card,3776.79,2024-12-03,Weekly
19,49955.63,523,Home Loan,45fb230d-4fc2-4b9c-8c69-14de51c848b0,Tina Hodges,Home Loan,4194.07,2024-08-15,Once
19,49955.63,523,Home Loan,45fb230d-4fc2-4b9c-8c69-14de51c848b0,Tina Hodges,Personal Loan,2207.58,2024-03-12,Weekly
19,49955.63,523,Home Loan,45fb230d-4fc2-4b9c-8c69-14de51c848b0,Tina Hodges,Insurance,1280.83,2024-10-06,Monthly
19,49955.63,523,Home Loan,45fb230d-4fc2-4b9c-8c69-14de51c848b0,Tina Hodges,Credit Card,3360.18,2024-02-23,Monthly
48,54177.65,677,Car Loan,6ee5905a-d651-4043-b1a1-e706c61ca812,Brian Mcdowell,Insurance,398.74,2024-03-09,Yearly
48,54177.65,677,Car Loan,6ee5905a-d651-4043-b1a1-e706c61ca812,Brian Mcdowell,Insurance,3241.65,2024-09-19,Yearly
48,54177.65,677,Car Loan,6ee5905a-d651-4043-b1a1-e706c61ca812,Brian Mcdowell,Personal Loan,3010.52,2024-10-11,Once
48,54177.65,677,Car Loan,6ee5905a-d651-4043-b1a1-e706c61ca812,Brian Mcdowell,Home Loan,264.41,2024-03-17,Monthly
40,61311.51,836,No Loan,b0bd9505-db01-43ff-b617-3273db78deca,Eric Hahn,Home Loan,1983.31,2024-03-11,Monthly
40,61311.51,836,No Loan,b0bd9505-db01-43ff-b617-3273db78deca,Eric Hahn,Home Loan,598.54,2024-06-15,Monthly
26,66647.66,667,Home Loan,a18ea193-8bc6-4f1a-ae0c-cca6b9751ed7,Donna Sawyer,Savings Account,3831.95,2024-07-30,Monthly
26,66647.66,667,Home Loan,a18ea193-8bc6-4f1a-ae0c-cca6b9751ed7,Donna Sawyer,Home Loan,254.64,2024-10-20,Yearly
45,122503.38,789,Personal Loan,2ee1983d-bef3-492f-86db-0bd6abc85520,Albert Moody,Home Loan,644.23,2024-01-07,Yearly
45,122503.38,789,Personal Loan,2ee1983d-bef3-492f-86db-0bd6abc85520,Albert Moody,Savings Account,467.02,2024-01-14,Yearly
70,42659.82,537,Personal Loan,82fb4cfc-5e78-4502-a626-f15e07007818,Sarah Chavez,Credit Card,2311.15,2024-06-27,Weekly
70,42659.82,537,Personal Loan,82fb4cfc-5e78-4502-a626-f15e07007818,Sarah Chavez,Insurance,4713.63,2024-08-18,Yearly
70,42659.82,537,Personal Loan,82fb4cfc-5e78-4502-a626-f15e07007818,Sarah Chavez,Personal Loan,2565.27,2024-05-14,Weekly
70,42659.82,537,Personal Loan,82fb4cfc-5e78-4502-a626-f15e07007818,Sarah Chavez,Home Loan,491.98,2024-01-26,Weekly
62,63217.21,624,Home Loan,3dfb833d-882f-4988-ae13-dece5feb4679,Meagan Flynn,Credit Card,174.69,2024-06-27,Monthly
62,63217.21,624,Home Loan,3dfb833d-882f-4988-ae13-dece5feb4679,Meagan Flynn,Insurance,1674.93,2024-08-03,Once
62,63217.21,624,Home Loan,3dfb833d-882f-4988-ae13-dece5feb4679,Meagan Flynn,Savings Account,4947.38,2024-11-29,Weekly
19,106125.51,320,Personal Loan,aa7d815e-1bd0-49d2-b6b9-7a0cda7c1b63,Nancy Mcdonald,Personal Loan,4651.16,2024-01-15,Yearly
34,114982.48,388,Car Loan,a7967205-4424-421f-a200-d0b4fde85c0a,Cheryl Carter,Personal Loan,240.49,2024-06-01,Weekly
34,114982.48,388,Car Loan,a7967205-4424-421f-a200-d0b4fde85c0a,Cheryl Carter,Insurance,3047.32,2024-02-04,Once
34,114982.48,388,Car Loan,a7967205-4424-421f-a200-d0b4fde85c0a,Cheryl Carter,Home Loan,4058.49,2024-10-07,Monthly
34,114982.48,388,Car Loan,a7967205-4424-421f-a200-d0b4fde85c0a,Cheryl Carter,Credit Card,1065.88,2024-04-08,Once
44,118747.22,377,No Loan,a8a2bb31-fd07-473a-ac80-1eb9220c969d,Daniel Oconnor,Personal Loan,2785.22,2024-08-23,Weekly
44,118747.22,377,No Loan,a8a2bb31-fd07-473a-ac80-1eb9220c969d,Daniel Oconnor,Home Loan,2807.96,2024-08-28,Weekly
44,118747.22,377,No Loan,a8a2bb31-fd07-473a-ac80-1eb9220c969d,Daniel Oconnor,Personal Loan,4772.16,2024-05-01,Weekly
44,118747.22,377,No Loan,a8a2bb31-fd07-473a-ac80-1eb9220c969d,Daniel Oconnor,Credit Card,557.02,2024-09-19,Yearly
37,86217.45,388,No Loan,f7aac5b5-d9fc-4e59-986f-6a3a6ffc09ce,Colleen Lee,Personal Loan,4999.01,2024-06-24,Weekly
37,86217.45,388,No Loan,f7aac5b5-d9fc-4e59-986f-6a3a6ffc09ce,Colleen Lee,Credit Card,2741.68,2024-11-28,Once
37,86217.45,388,No Loan,f7aac5b5-d9fc-4e59-986f-6a3a6ffc09ce,Colleen Lee,Credit Card,2815.02,2024-05-09,Once
37,86217.45,388,No Loan,f7aac5b5-d9fc-4e59-986f-6a3a6ffc09ce,Colleen Lee,Savings Account,3726.47,2024-08-08,Yearly
37,86217.45,388,No Loan,f7aac5b5-d9fc-4e59-986f-6a3a6ffc09ce,Colleen Lee,Personal Loan,2572.51,2024-06-20,Once
63,140577.14,363,Student Loan,7cf4a00c-bbd7-433c-8850-b6a383ce501d,Dwayne Lee,Credit Card,3822.8,2024-05-02,Once
63,140577.14,363,Student Loan,7cf4a00c-bbd7-433c-8850-b6a383ce501d,Dwayne Lee,Personal Loan,1214,2024-03-24,Yearly
63,140577.14,363,Student Loan,7cf4a00c-bbd7-433c-8850-b6a383ce501d,Dwayne Lee,Credit Card,3816.11,2024-09-07,Once
63,140577.14,363,Student Loan,7cf4a00c-bbd7-433c-8850-b6a383ce501d,Dwayne Lee,Credit Card,4346.95,2024-03-26,Weekly
63,140577.14,363,Student Loan,7cf4a00c-bbd7-433c-8850-b6a383ce501d,Dwayne Lee,Insurance,4657.1,2024-11-28,Once
22,98718.45,335,Personal Loan,1339124b-4dfc-4a4e-97a0-bec87a08c3c2,Jacob Hall,Insurance,222.88,2024-07-10,Once
22,98718.45,335,Personal Loan,1339124b-4dfc-4a4e-97a0-bec87a08c3c2,Jacob Hall,Credit Card,2881.61,2024-04-01,Monthly
22,98718.45,335,Personal Loan,1339124b-4dfc-4a4e-97a0-bec87a08c3c2,Jacob Hall,Insurance,4304.02,2024-04-17,Once
33,125490.3,583,Student Loan,ad5c755e-0829-491f-8129-e7d13fea86aa,Joel Mendoza,Home Loan,1857.18,2024-10-06,Yearly
40,36520.4,637,Home Loan,975debf1-3457-4823-9514-4de45aa1ab28,Thomas Cole,Home Loan,4306.19,2024-04-14,Monthly
40,36520.4,637,Home Loan,975debf1-3457-4823-9514-4de45aa1ab28,Thomas Cole,Personal Loan,2956.02,2024-07-02,Monthly
19,136223.8,350,Student Loan,af0622b9-1606-4cea-a250-4855bfb9eccd,Rebecca Becker,Home Loan,1627.17,2024-06-29,Once
19,136223.8,350,Student Loan,af0622b9-1606-4cea-a250-4855bfb9eccd,Rebecca Becker,Personal Loan,3713.85,2024-02-11,Once
19,136223.8,350,Student Loan,af0622b9-1606-4cea-a250-4855bfb9eccd,Rebecca Becker,Savings Account,523.07,2024-01-04,Monthly
19,136223.8,350,Student Loan,af0622b9-1606-4cea-a250-4855bfb9eccd,Rebecca Becker,Insurance,1471.37,2024-05-12,Weekly
19,136223.8,350,Student Loan,af0622b9-1606-4cea-a250-4855bfb9eccd,Rebecca Becker,Credit Card,4050.37,2024-09-05,Once
50,52379.75,426,Car Loan,0308b5c8-5ec3-46b0-876e-d1c217aed85f,Gary Barton,Credit Card,3993.19,2024-08-09,Monthly
50,52379.75,426,Car Loan,0308b5c8-5ec3-46b0-876e-d1c217aed85f,Gary Barton,Credit Card,1371.06,2024-01-12,Once
50,52379.75,426,Car Loan,0308b5c8-5ec3-46b0-876e-d1c217aed85f,Gary Barton,Insurance,3544.91,2024-02-18,Monthly
50,52379.75,426,Car Loan,0308b5c8-5ec3-46b0-876e-d1c217aed85f,Gary Barton,Insurance,2749.56,2024-09-01,Weekly
24,66446.47,527,Car Loan,21dbed73-82e1-40c9-8c05-ce7ae5dd892e,Belinda Garner,Savings Account,4066.33,2024-10-23,Monthly
24,66446.47,527,Car Loan,21dbed73-82e1-40c9-8c05-ce7ae5dd892e,Belinda Garner,Home Loan,4994.55,2024-08-27,Yearly
24,66446.47,527,Car Loan,21dbed73-82e1-40c9-8c05-ce7ae5dd892e,Belinda Garner,Home Loan,2903.6,2024-01-25,Monthly
24,66446.47,527,Car Loan,21dbed73-82e1-40c9-8c05-ce7ae5dd892e,Belinda Garner,Savings Account,1946.85,2024-02-23,Once
22,39543.69,561,Personal Loan,60752cf6-f1d2-4f7a-8f5e-537e36a9ee37,Nicholas Crawford,Savings Account,4635.02,2024-09-15,Monthly
22,39543.69,561,Personal Loan,60752cf6-f1d2-4f7a-8f5e-537e36a9ee37,Nicholas Crawford,Insurance,1752.83,2024-08-22,Weekly
22,39543.69,561,Personal Loan,60752cf6-f1d2-4f7a-8f5e-537e36a9ee37,Nicholas Crawford,Insurance,1891.16,2024-11-24,Once
22,39543.69,561,Personal Loan,60752cf6-f1d2-4f7a-8f5e-537e36a9ee37,Nicholas Crawford,Insurance,4532.19,2024-03-21,Once
22,39543.69,561,Personal Loan,60752cf6-f1d2-4f7a-8f5e-537e36a9ee37,Nicholas Crawford,Insurance,2263.87,2024-04-17,Once
56,93369.95,577,No Loan,cb88b418-985d-43f9-b6c8-3a870cea318e,Stephanie Russell,Savings Account,3259.7,2024-11-13,Weekly
56,93369.95,577,No Loan,cb88b418-985d-43f9-b6c8-3a870cea318e,Stephanie Russell,Insurance,2381.85,2024-05-17,Once
67,87004.9,339,Personal Loan,4edde809-8f6a-4256-b736-e088cb6e8f25,Katie Larsen,Home Loan,3284.79,2024-04-02,Monthly
67,87004.9,339,Personal Loan,4edde809-8f6a-4256-b736-e088cb6e8f25,Katie Larsen,Savings Account,3545.28,2024-07-21,Monthly
34,115101.32,591,Student Loan,267e5bae-ada7-49e0-88a6-c96c2e290e4d,Amy Wolfe,Home Loan,4953.66,2024-11-23,Yearly
68,130115.08,481,Student Loan,3ecbc3d5-ff08-4159-8595-30fa8df770f3,Jennifer Gallegos MD,Home Loan,1600.31,2024-05-08,Monthly
68,130115.08,481,Student Loan,3ecbc3d5-ff08-4159-8595-30fa8df770f3,Jennifer Gallegos MD,Savings Account,4681.11,2024-11-06,Yearly
46,149315.96,739,Student Loan,9b25765c-cd16-409b-a4d8-965e721d2d4c,Kelsey Stewart,Personal Loan,3721.37,2024-07-20,Monthly
61,47741.23,498,Personal Loan,3890de00-4c54-40f7-8c6d-fa1867af549e,Mark Hunter,Insurance,1723.45,2024-11-05,Weekly
61,47741.23,498,Personal Loan,3890de00-4c54-40f7-8c6d-fa1867af549e,Mark Hunter,Home Loan,2217.86,2024-11-23,Monthly
61,47741.23,498,Personal Loan,3890de00-4c54-40f7-8c6d-fa1867af549e,Mark Hunter,Home Loan,1927.55,2024-07-30,Monthly
25,107533.33,790,Personal Loan,61466e45-17cb-4d7a-800e-ca9fe425590c,Ethan Powell,Home Loan,4967.9,2024-06-23,Yearly
25,107533.33,790,Personal Loan,61466e45-17cb-4d7a-800e-ca9fe425590c,Ethan Powell,Insurance,3004.87,2024-11-11,Once
25,107533.33,790,Personal Loan,61466e45-17cb-4d7a-800e-ca9fe425590c,Ethan Powell,Savings Account,365.81,2024-06-22,Yearly
25,107533.33,790,Personal Loan,61466e45-17cb-4d7a-800e-ca9fe425590c,Ethan Powell,Credit Card,1543.48,2024-07-05,Weekly
25,107533.33,790,Personal Loan,61466e45-17cb-4d7a-800e-ca9fe425590c,Ethan Powell,Savings Account,379.9,2024-04-26,Yearly
69,111537.55,744,No Loan,230741ab-cfdd-4a5f-9a29-8786876e394c,Steven Simmons,Personal Loan,1089.75,2024-01-30,Monthly
69,111537.55,744,No Loan,230741ab-cfdd-4a5f-9a29-8786876e394c,Steven Simmons,Savings Account,1832.57,2024-07-21,Monthly
69,111537.55,744,No Loan,230741ab-cfdd-4a5f-9a29-8786876e394c,Steven Simmons,Personal Loan,1584.61,2024-09-14,Weekly
69,111537.55,744,No Loan,230741ab-cfdd-4a5f-9a29-8786876e394c,Steven Simmons,Credit Card,1957.73,2024-06-09,Yearly
69,111537.55,744,No Loan,230741ab-cfdd-4a5f-9a29-8786876e394c,Steven Simmons,Personal Loan,2298.47,2024-08-11,Weekly
46,86722.25,471,Car Loan,2dced5cd-3869-4fd5-aea7-eb0a69fa0451,Victoria Jarvis,Insurance,1091.12,2024-04-24,Yearly
46,86722.25,471,Car Loan,2dced5cd-3869-4fd5-aea7-eb0a69fa0451,Victoria Jarvis,Personal Loan,3736.19,2024-06-06,Yearly
46,86722.25,471,Car Loan,2dced5cd-3869-4fd5-aea7-eb0a69fa0451,Victoria Jarvis,Credit Card,434.8,2024-10-14,Once
46,86722.25,471,Car Loan,2dced5cd-3869-4fd5-aea7-eb0a69fa0451,Victoria Jarvis,Home Loan,4160.57,2024-03-18,Yearly
46,86722.25,471,Car Loan,2dced5cd-3869-4fd5-aea7-eb0a69fa0451,Victoria Jarvis,Credit Card,3297.19,2024-03-25,Weekly
23,124190.98,582,Home Loan,524559fb-59a5-4c24-9f0c-604234be5a1f,Madison Henson,Credit Card,4189.86,2024-04-11,Once
70,43172.53,773,Home Loan,6ea20fe3-23f5-472e-9861-14a1be0d9126,Ryan Walker,Credit Card,3740.39,2024-04-27,Weekly
70,43172.53,773,Home Loan,6ea20fe3-23f5-472e-9861-14a1be0d9126,Ryan Walker,Personal Loan,2563.15,2024-08-16,Weekly
70,43172.53,773,Home Loan,6ea20fe3-23f5-472e-9861-14a1be0d9126,Ryan Walker,Home Loan,2145.87,2024-02-21,Once
70,43172.53,773,Home Loan,6ea20fe3-23f5-472e-9861-14a1be0d9126,Ryan Walker,Savings Account,3510.37,2024-03-28,Weekly
22,31866.23,577,Home Loan,19c94ddb-50cb-4a39-8de4-eeb93d49e34e,Hannah Olson,Savings Account,4221.35,2024-03-30,Monthly
22,31866.23,577,Home Loan,19c94ddb-50cb-4a39-8de4-eeb93d49e34e,Hannah Olson,Insurance,2171.96,2024-01-08,Monthly
22,31866.23,577,Home Loan,19c94ddb-50cb-4a39-8de4-eeb93d49e34e,Hannah Olson,Insurance,1087.8,2024-07-10,Once
40,117993.1,699,No Loan,47d83723-ace3-4e7f-811f-f8ed417f6ade,Michelle Davis,Home Loan,555.97,2024-10-23,Monthly
40,117993.1,699,No Loan,47d83723-ace3-4e7f-811f-f8ed417f6ade,Michelle Davis,Personal Loan,4558.53,2024-05-10,Monthly
40,117993.1,699,No Loan,47d83723-ace3-4e7f-811f-f8ed417f6ade,Michelle Davis,Home Loan,1587.77,2024-06-27,Weekly
40,117993.1,699,No Loan,47d83723-ace3-4e7f-811f-f8ed417f6ade,Michelle Davis,Personal Loan,3250.16,2024-07-05,Yearly
43,126597.4,658,Car Loan,c86858e9-ff22-4a67-9894-c659cef29ad3,Jason Everett,Personal Loan,4364.17,2024-04-30,Once
37,58087.87,835,Student Loan,aecf0a2d-6639-4049-ac9b-11913dd4f48c,Julia Morgan,Credit Card,3336.76,2024-12-04,Weekly
37,58087.87,835,Student Loan,aecf0a2d-6639-4049-ac9b-11913dd4f48c,Julia Morgan,Personal Loan,2729.8,2024-08-29,Weekly
37,58087.87,835,Student Loan,aecf0a2d-6639-4049-ac9b-11913dd4f48c,Julia Morgan,Credit Card,1368.7,2024-07-08,Yearly
37,58087.87,835,Student Loan,aecf0a2d-6639-4049-ac9b-11913dd4f48c,Julia Morgan,Savings Account,1216.69,2024-03-17,Once
37,58087.87,835,Student Loan,aecf0a2d-6639-4049-ac9b-11913dd4f48c,Julia Morgan,Credit Card,789.19,2024-03-24,Weekly
68,91379.3,513,No Loan,0354633a-d664-4a72-81ab-8d75fb33f2cd,Brian Dean,Personal Loan,4742.47,2024-09-20,Yearly
29,58417.34,412,Personal Loan,978903c1-9a43-4bd5-ba2f-ea29284f2f01,Kelly Edwards,Savings Account,263.64,2024-06-21,Monthly
29,58417.34,412,Personal Loan,978903c1-9a43-4bd5-ba2f-ea29284f2f01,Kelly Edwards,Savings Account,3965.19,2024-02-27,Monthly
29,58417.34,412,Personal Loan,978903c1-9a43-4bd5-ba2f-ea29284f2f01,Kelly Edwards,Credit Card,194.46,2024-09-14,Yearly
29,58417.34,412,Personal Loan,978903c1-9a43-4bd5-ba2f-ea29284f2f01,Kelly Edwards,Credit Card,687.85,2024-08-04,Weekly
29,58417.34,412,Personal Loan,978903c1-9a43-4bd5-ba2f-ea29284f2f01,Kelly Edwards,Home Loan,173.57,2024-09-06,Once
62,119245.21,390,Personal Loan,3ef5290a-5a0c-4b69-a8e2-eba3ceac278a,Nancy Wilson,Home Loan,408.96,2024-04-25,Weekly
62,119245.21,390,Personal Loan,3ef5290a-5a0c-4b69-a8e2-eba3ceac278a,Nancy Wilson,Savings Account,1916.76,2024-10-21,Once
62,119245.21,390,Personal Loan,3ef5290a-5a0c-4b69-a8e2-eba3ceac278a,Nancy Wilson,Savings Account,2946.72,2024-02-03,Once
62,119245.21,390,Personal Loan,3ef5290a-5a0c-4b69-a8e2-eba3ceac278a,Nancy Wilson,Credit Card,1675.73,2024-08-02,Weekly
19,134498.37,322,Car Loan,d6a5cc2a-be2b-486c-bd46-7e851419d8e3,Anthony Cobb,Savings Account,3659.72,2024-09-16,Weekly
19,134498.37,322,Car Loan,d6a5cc2a-be2b-486c-bd46-7e851419d8e3,Anthony Cobb,Insurance,4378.65,2024-10-05,Weekly
19,134498.37,322,Car Loan,d6a5cc2a-be2b-486c-bd46-7e851419d8e3,Anthony Cobb,Personal Loan,3202.47,2024-05-04,Yearly
19,134498.37,322,Car Loan,d6a5cc2a-be2b-486c-bd46-7e851419d8e3,Anthony Cobb,Insurance,1111.14,2024-05-18,Once
19,134498.37,322,Car Loan,d6a5cc2a-be2b-486c-bd46-7e851419d8e3,Anthony Cobb,Insurance,2569.24,2024-11-12,Yearly
38,136986.39,437,No Loan,935c6fc2-463b-4725-b159-7cb5dd31d86c,Stephen Rice,Personal Loan,365.5,2024-10-23,Yearly
36,147288.68,646,Personal Loan,9758acd9-a0da-4237-9d13-9219261b9969,Courtney Nunez,Home Loan,3164.39,2024-11-21,Once
36,147288.68,646,Personal Loan,9758acd9-a0da-4237-9d13-9219261b9969,Courtney Nunez,Insurance,590.63,2024-05-12,Monthly
36,147288.68,646,Personal Loan,9758acd9-a0da-4237-9d13-9219261b9969,Courtney Nunez,Insurance,2504.48,2024-10-28,Weekly
36,147288.68,646,Personal Loan,9758acd9-a0da-4237-9d13-9219261b9969,Courtney Nunez,Home Loan,2972.54,2024-03-21,Yearly
55,93716.08,706,Car Loan,48300673-a26f-4b57-8b4c-b1ead04604cd,Raymond Taylor Jr.,Credit Card,3673.27,2024-08-18,Once
55,93716.08,706,Car Loan,48300673-a26f-4b57-8b4c-b1ead04604cd,Raymond Taylor Jr.,Personal Loan,2882.53,2024-09-06,Monthly
55,93716.08,706,Car Loan,48300673-a26f-4b57-8b4c-b1ead04604cd,Raymond Taylor Jr.,Home Loan,3449.39,2024-01-20,Weekly
55,93716.08,706,Car Loan,48300673-a26f-4b57-8b4c-b1ead04604cd,Raymond Taylor Jr.,Credit Card,3017.94,2024-05-23,Yearly
38,28095.61,804,Home Loan,519f309f-2ea3-4669-a62d-0c8a19cada1f,Stacy Martin,Insurance,539.36,2024-03-22,Once
38,28095.61,804,Home Loan,519f309f-2ea3-4669-a62d-0c8a19cada1f,Stacy Martin,Credit Card,1411.77,2024-06-11,Once
38,28095.61,804,Home Loan,519f309f-2ea3-4669-a62d-0c8a19cada1f,Stacy Martin,Credit Card,1936.75,2024-10-12,Weekly
38,28095.61,804,Home Loan,519f309f-2ea3-4669-a62d-0c8a19cada1f,Stacy Martin,Home Loan,340.25,2024-02-27,Weekly
18,90025.29,447,Car Loan,bafcf56a-351c-46fc-941b-ab370e22e5cd,Ashley Kelly,Insurance,1154.37,2024-07-17,Once
18,90025.29,447,Car Loan,bafcf56a-351c-46fc-941b-ab370e22e5cd,Ashley Kelly,Insurance,1278.55,2024-01-04,Weekly
18,90025.29,447,Car Loan,bafcf56a-351c-46fc-941b-ab370e22e5cd,Ashley Kelly,Insurance,2692.82,2024-05-14,Yearly
63,53129.4,488,No Loan,d73c3afe-d6df-42f7-b60a-4eb0034ac0d9,Stephanie Manning,Personal Loan,1734.96,2024-06-24,Once
52,142445.1,808,No Loan,7f2722f1-9203-4a04-8c4e-a6e6426f22cc,Clarence Gonzalez,Insurance,1531.86,2024-06-21,Weekly
60,81368.61,452,Student Loan,84313f3b-c9cf-4a00-96c9-4575b4b1150e,Cynthia Galvan,Credit Card,170.01,2024-10-21,Once
60,81368.61,452,Student Loan,84313f3b-c9cf-4a00-96c9-4575b4b1150e,Cynthia Galvan,Insurance,2938.52,2024-05-12,Once
60,81368.61,452,Student Loan,84313f3b-c9cf-4a00-96c9-4575b4b1150e,Cynthia Galvan,Personal Loan,4468.78,2024-01-22,Yearly
60,81368.61,452,Student Loan,84313f3b-c9cf-4a00-96c9-4575b4b1150e,Cynthia Galvan,Home Loan,1522.85,2024-08-18,Weekly
20,81139.64,749,Home Loan,1730c414-978c-486b-8d6c-3bffc032e17a,Matthew Armstrong,Credit Card,4217.83,2024-08-01,Once
20,81139.64,749,Home Loan,1730c414-978c-486b-8d6c-3bffc032e17a,Matthew Armstrong,Personal Loan,4245.66,2024-05-29,Monthly
20,81139.64,749,Home Loan,1730c414-978c-486b-8d6c-3bffc032e17a,Matthew Armstrong,Credit Card,237.04,2024-05-30,Monthly
64,138906.63,406,Car Loan,82697b12-d278-4cf2-8db5-9ae6223b0145,Audrey Potts,Home Loan,3896.6,2024-06-19,Weekly
64,138906.63,406,Car Loan,82697b12-d278-4cf2-8db5-9ae6223b0145,Audrey Potts,Insurance,579.7,2024-09-07,Once
64,138906.63,406,Car Loan,82697b12-d278-4cf2-8db5-9ae6223b0145,Audrey Potts,Credit Card,844.15,2024-02-24,Once
64,138906.63,406,Car Loan,82697b12-d278-4cf2-8db5-9ae6223b0145,Audrey Potts,Personal Loan,4518.66,2024-08-01,Once
60,129210.35,828,Student Loan,3699c889-9d89-41f4-b4ff-fc726e24df27,Julie Andrews,Credit Card,1178.62,2024-09-14,Yearly
60,129210.35,828,Student Loan,3699c889-9d89-41f4-b4ff-fc726e24df27,Julie Andrews,Home Loan,3028.12,2024-03-04,Weekly
60,129210.35,828,Student Loan,3699c889-9d89-41f4-b4ff-fc726e24df27,Julie Andrews,Personal Loan,4670.41,2024-01-27,Once
60,129210.35,828,Student Loan,3699c889-9d89-41f4-b4ff-fc726e24df27,Julie Andrews,Insurance,2354.17,2024-03-29,Once
60,129210.35,828,Student Loan,3699c889-9d89-41f4-b4ff-fc726e24df27,Julie Andrews,Credit Card,1575.33,2024-08-19,Once
70,86861.09,538,No Loan,2813584e-5512-4fea-adc9-13b7eac877d1,Maria Watson,Savings Account,3819.18,2024-01-25,Once
70,86861.09,538,No Loan,2813584e-5512-4fea-adc9-13b7eac877d1,Maria Watson,Insurance,310.14,2024-11-17,Weekly
70,86861.09,538,No Loan,2813584e-5512-4fea-adc9-13b7eac877d1,Maria Watson,Credit Card,1102.25,2024-01-08,Weekly
